,ave,std,max,min,mad,kurt,skew,median,q01,q05,q95,q99,abs_mean,abs_std,abs_max,abs_min,abs_mad,abs_kurt,abs_skew,abs_median,abs_q01,abs_q05,abs_q95,abs_q99,mean_mean_{window},std_mean_{window},max_mean_{window},min_mean_{window},mad_mean_{window},kurt_mean_{window},skew_mean_{window},median_mean_{window},q01_mean_{window},q05_mean_{window},q95_mean_{window},q99_mean_{window}
15,4.597953333333333,6.328509472593304,126.0,-117.0,3.7710158455999996,38.29604103315187,-0.29441056828212087,5.0,-13.0,-3.0,12.0,22.0,5.73162,5.323500831846845,126.0,0.0,3.2458164117333337,54.556977373602514,5.06021772704649,5.0,0.0,1.0,13.0,26.0,4.597498231555493,0.25771648646239836,5.35,3.281,0.20702867189931737,0.2851204796934228,-0.2958358839721911,4.612,4.012,4.17,5.0,5.139
16,4.513486666666667,6.48017217317808,145.0,-162.0,3.6548384345777776,52.231826929638295,0.20321996566406555,5.0,-13.0,-3.0,11.0,22.0,5.623326666666666,5.5445753202620285,162.0,0.0,3.190936992533333,75.14565461958807,6.064968760256956,5.0,0.0,1.0,12.0,27.0,4.512453896282576,0.2989993502893046,5.19,3.247,0.24602972221011438,-0.46601168112597113,-0.4276287422610751,4.563,3.806,3.972,4.943,5.068
17,4.47524,5.998118604355198,101.0,-120.0,3.6170036448,34.18413738649813,-0.18236947727091582,4.0,-12.0,-3.0,12.0,21.0,5.538333333333333,5.033089783506815,120.0,0.0,3.1242958666666665,48.574869596765524,4.76226556625929,5.0,0.0,1.0,12.0,25.0,4.474430762209649,0.1996600317243708,5.094,3.671,0.16352782160928037,-0.33583805977374803,-0.07664039773008449,4.473,4.032,4.15,4.794,4.898
18,4.530326666666666,6.831583864439944,120.0,-117.0,3.947406458666667,30.99460063759315,0.039863238492225346,5.0,-16.0,-3.0,12.0,24.0,5.85802,5.7339260138509704,120.0,0.0,3.3884993514666664,44.09330350248591,4.887629933056957,5.0,0.0,1.0,14.0,29.0,4.532486466533782,0.3114766905103391,5.339,3.584,0.257213654195119,-0.6686874482493188,0.018438438250003224,4.527,3.906,4.025,5.064,5.184
19,4.491646666666667,7.298202882462982,140.0,-189.0,3.9645082733333337,45.625818319197506,-0.0453564006842271,4.0,-17.0,-3.0,12.0,26.0,5.87238,6.241290958369017,189.0,0.0,3.4599059949333335,64.1556764702826,5.838046367610675,5.0,0.0,1.0,14.0,32.0,4.492890611472406,0.1983254617178877,5.261,3.782,0.1580287634620269,-0.1978565290889711,0.08744517616714403,4.491,4.079,4.164,4.835,4.958
20,4.419053333333333,7.6895072551692865,146.0,-123.0,4.272707152533333,44.18755311084515,0.10915893316772149,4.0,-17.0,-4.0,13.0,26.0,6.015266666666666,6.517132044257614,146.0,0.0,3.6411357066666667,65.07713238240879,5.979497683679457,5.0,0.0,1.0,15.0,31.0,4.4189061415695186,0.2322410108704602,5.158,3.58,0.19118133507648155,-0.47406802438930074,-0.16992732333433525,4.432,3.897,4.035,4.793,4.883
21,4.6559333333333335,8.202354132786779,229.0,-251.0,4.207110924444446,90.67763973113705,-0.43243588281148665,5.0,-17.0,-3.0,13.0,26.0,6.16424,7.138512796432669,251.0,0.0,3.6752692127999995,129.18918272892586,8.080260077425988,5.0,0.0,1.0,14.0,34.0,4.656331400460401,0.1990565539816885,5.477,3.685,0.15599089765301152,0.2864773325210477,0.4268890904143386,4.645,4.255,4.355,5.041,5.147
22,4.5256,13.678314904085374,313.0,-595.0,4.878720576000001,258.32980952231947,-2.400090061967171,5.0,-21.0,-4.0,13.0,30.0,6.72532,12.741556415106142,595.0,0.0,4.485282022399999,309.06772938640165,14.177223129133282,5.0,0.0,1.0,15.0,45.0,4.523468580747782,0.2435330077701218,6.774,1.819,0.18451566628165098,3.905090599898373,0.03316422735771065,4.515,3.978,4.144,4.921,5.072
23,4.489566666666667,5.666801440243516,108.0,-63.0,3.5897172502222223,18.661885085966226,0.19482962952415417,4.0,-12.0,-3.0,12.0,21.0,5.50718,4.683988476279624,108.0,0.0,3.0829500165333337,26.967495849576675,3.5018693987479796,5.0,0.0,1.0,13.0,24.0,4.48739587653774,0.19048702925467684,5.054,3.845,0.15056618910657538,0.05235971429264108,-0.037065482940578195,4.482,4.038,4.173,4.82,4.93
24,4.39766,5.305996062477629,84.0,-86.0,3.466238381866666,18.38000549668688,0.025311896806184685,4.0,-10.0,-3.0,11.0,19.0,5.32558,4.373916460629767,86.0,0.0,2.9580144533333343,26.205640928455345,3.3123753778845395,5.0,0.0,1.0,12.0,21.0,4.394364937148072,0.25657116552928927,5.115,3.403,0.20440495935524108,-0.08627738387910178,0.059798456357094534,4.395,3.827,3.982,4.825,5.014
25,4.519193333333333,6.623072100607785,115.0,-102.0,3.8393571496888894,34.06984553673836,0.11512620532914383,5.0,-14.0,-3.0,12.0,23.0,5.75674,5.581044008613577,115.0,0.0,3.3075979930666666,48.65239339765217,5.076127500887169,5.0,0.0,1.0,13.0,27.0,4.517290293353736,0.23387221623754484,5.224,3.721,0.1872470619964091,-0.37315209673219796,-0.12372213909239489,4.527,3.984,4.117,4.904,4.999
26,4.699046666666667,6.419386404839197,131.0,-106.0,3.662264712355556,43.38606198388177,0.007792298722737535,5.0,-13.0,-2.0,12.0,23.0,5.769793333333333,5.477131690075797,131.0,0.0,3.2118980384888887,60.042625387711965,5.51702520061776,5.0,0.0,1.0,13.0,27.0,4.7010143019174375,0.20782532851241378,5.636,3.671,0.16443130765721756,-0.013178044563171287,-0.1713644232102983,4.707,4.219,4.338,5.032,5.16
27,4.392853333333333,5.813616050219182,118.0,-104.0,3.537184211911111,34.215394054133576,-0.06280584854279797,4.0,-12.0,-3.0,11.0,20.0,5.42056,4.869574317955686,118.0,0.0,3.0436776128000003,49.68066688311329,4.7588395030840065,5.0,0.0,1.0,12.0,23.0,4.393776155864726,0.2608736943623204,5.196,3.51,0.20685221630506234,0.14549953481739175,-0.14440350759341092,4.409,3.746,3.957,4.796,5.023
28,4.616466666666667,6.748137947957248,194.0,-172.0,3.7291960453333335,102.33162967348697,0.15991633567054733,5.0,-12.0,-3.0,12.0,21.0,5.725013333333333,5.837231891487316,194.0,0.0,3.2286015388444445,151.24564623983355,8.508445075292046,5.0,0.0,1.0,13.0,24.0,4.617029697787264,0.2262637094750682,5.543,3.913,0.18009935368688357,0.19945626132929917,0.1258959471050036,4.616,4.054,4.27,4.999,5.171
29,4.463166666666667,137.50453456747914,3252.0,-4621.0,24.97314188444444,224.04489614670112,-0.8628154633417094,4.0,-186.0,-27.0,36.0,207.0,26.31226,135.03731845015372,4621.0,0.0,34.660333818666665,230.33653597786662,13.367545136915782,6.0,0.0,1.0,65.0,471.0100000000093,4.465672317635452,1.9887947987452514,38.017,-32.846,0.7636547331915612,68.7381223470944,-0.05126072947298222,4.46,-0.848,2.759,6.147,9.539
30,4.374333333333333,8.986164155515063,159.0,-142.0,5.182098573333333,29.084992993025708,0.04939467854474454,4.0,-22.0,-7.0,15.0,30.0,6.683413333333333,7.43086497886918,159.0,0.0,4.3278765767111125,45.314942757736944,5.0482835512904,5.0,0.0,1.0,18.0,37.0,4.378987161159992,0.3698536437768714,5.498,2.848,0.2773748824838361,1.2377196646357556,-0.5621290883459676,4.409,3.326,3.724,4.91,5.236
31,4.343853333333334,7.1896093650286526,220.0,-247.0,3.7853402709333337,137.4327696988069,-0.39159051084529145,4.0,-12.0,-3.0,12.0,21.0,5.56084,6.295754342244059,247.0,0.0,3.2799851711999994,198.02888606280686,9.866408576210462,5.0,0.0,1.0,12.0,26.0,4.343766122375018,0.20493998315814949,5.351,3.319,0.16385752761771594,0.0071972749741964215,-0.06913756529083945,4.352,3.87,3.994,4.659,4.815
32,4.32278,3.802861573864389,60.0,-55.0,2.764019602133334,9.706741716732209,0.019749739853704734,4.0,-5.0,-1.0,10.0,14.0,4.765673333333333,3.230559382426163,60.0,0.0,2.4376317199111113,11.440499956749928,1.7675625818456786,4.0,0.0,1.0,10.0,14.0,4.320960631136704,0.2620847661311158,5.229,3.642,0.21621941359760946,-0.39171246090486367,0.24634617822084012,4.314,3.841,3.927,4.769,4.931
33,4.42402,3.1687453846249753,54.0,-38.0,2.427181872266667,4.584045095359054,0.06111917499887777,4.0,-3.0,-1.0,9.0,12.0,4.6579266666666665,2.813646260399024,54.0,0.0,2.2286095830222226,4.497663195193836,0.9398129123697566,4.0,0.0,1.0,9.0,12.0,4.423504567083443,0.2703652080286276,5.119,3.675,0.21925412912230388,-0.4055018025200461,-0.10218479523383676,4.416,3.795,3.959,4.847,5.001
34,4.325586666666666,3.686847425843453,72.0,-57.0,2.563034964977778,24.537974419909617,-0.09777950091067056,4.0,-4.0,-1.0,9.0,13.0,4.698213333333333,3.198486049666147,72.0,0.0,2.3165364984888885,28.493964910309476,2.8313690217783196,4.0,0.0,1.0,10.0,14.0,4.323530862208979,0.2900351610983685,5.08,3.577,0.23608321029779053,-0.49556065364197366,0.19125637787717784,4.294,3.737,3.846,4.823,4.979
35,4.2394066666666665,3.2145440324527828,49.0,-32.0,2.407696856088889,5.8056971132420845,0.06572145937828841,4.0,-3.0,-1.0,9.0,12.0,4.51334,2.817021171696895,49.0,0.0,2.2020638717333334,5.813866028048759,1.176177027938916,4.0,0.0,1.0,9.0,12.0,4.237817920685096,0.24378555438079777,4.945,3.575,0.19788709778248612,-0.4541489241094947,-0.24022166644525256,4.259,3.691,3.802,4.598,4.752
36,4.409253333333333,3.045098825982712,38.0,-37.0,2.3237867793777776,4.999058906678954,-0.03806858382426162,4.0,-3.0,0.0,9.0,12.0,4.611906666666667,2.7284513057042217,38.0,0.0,2.157371687644445,3.896797029275886,0.9174263054877878,4.0,0.0,1.0,9.0,12.0,4.409082496090629,0.19536293920071254,5.052,3.773,0.15230855238768887,0.2567907925124069,0.041853795752173406,4.414,3.969,4.073,4.727,4.921
37,4.353913333333334,3.7927063226624713,119.0,-87.0,2.5121136583999997,58.981675379900764,0.4089214359298028,4.0,-4.0,-1.0,9.0,13.0,4.706753333333333,3.3447921176137325,119.0,0.0,2.2943612108444444,76.28380856562302,4.695145135004952,4.0,0.0,1.0,9.0,13.0,4.353955074127018,0.2338740002258746,5.065,3.552,0.1888009219951553,-0.07016140553049333,-0.10388445138137233,4.336,3.787,3.971,4.719,4.825
38,4.242466666666667,4.685086578616295,152.0,-121.0,2.6144253644444446,123.21043216821133,0.19618525376440257,4.0,-4.0,-1.0,9.0,13.0,4.71192,4.212640686775581,152.0,0.0,2.400029330133334,151.8254788130698,8.67886642376031,4.0,0.0,1.0,9.0,14.0,4.24066278749807,0.25843269781586886,4.996,3.303,0.212383325225652,-0.2956877528595734,-0.09917382650462546,4.256,3.652,3.813,4.615,4.842
39,4.298573333333334,4.270897122975116,100.0,-94.0,2.565874150933334,78.05210816789496,0.13499375051465073,4.0,-4.0,-1.0,9.0,13.0,4.71444,3.8068786998322177,100.0,0.0,2.3559988506666665,94.0238218504353,6.4472782407023566,4.0,0.0,1.0,9.0,14.0,4.297445050704357,0.2140623159967291,4.95,3.655,0.17254908915043846,-0.24123198309961813,-0.0435857106231753,4.294,3.803,3.924,4.646,4.786
40,4.306406666666667,3.614479499324335,133.0,-113.0,2.411404734311111,127.81399303478989,0.802481080114128,4.0,-3.0,0.0,9.0,12.0,4.588593333333334,3.248752824893732,133.0,0.0,2.2255339347555556,164.75718670815098,6.854231309044409,4.0,0.0,1.0,9.0,12.0,4.3062355554660705,0.24781540148109563,5.118,3.637,0.19980367895742834,-0.2093993530427114,0.19882561083253064,4.295,3.764,3.929,4.71,4.914
41,4.1965,3.265716692555674,56.0,-39.0,2.4095659799999996,9.823400508834245,0.06496666624256806,4.0,-3.0,-1.0,9.0,12.0,4.480713333333333,2.863338846385087,56.0,0.0,2.205312233600001,10.302487564144199,1.5416813063137285,4.0,0.0,1.0,9.0,12.0,4.196411977100825,0.2008793993230441,4.838,3.665,0.1605991348374046,-0.10896601324364896,0.26115482072423657,4.188,3.769,3.875,4.541,4.702
42,4.3839733333333335,4.222792523019197,139.0,-102.0,2.553684408888888,124.72971398503982,0.7116315957604458,4.0,-4.0,-1.0,9.0,12.0,4.76124,3.7923303575590044,139.0,0.0,2.337476521066666,157.0564115408999,8.09205502199916,4.0,0.0,1.0,9.0,13.0,4.383308689203429,0.2543577849355432,5.089,3.587,0.202659579320783,-0.21566321263830268,0.14962471459285345,4.377,3.814,3.971,4.862,4.958
43,4.346053333333334,3.7894462422858535,76.0,-67.0,2.5130855765333338,40.21349678144289,0.014899331621526478,4.0,-4.0,-1.0,9.0,12.0,4.696386666666666,3.3454466902412205,76.0,0.0,2.302585577777777,46.02086401557336,3.9824773516381717,4.0,0.0,1.0,9.0,13.0,4.343977302165758,0.2384164605038152,5.006,3.492,0.1864274107116427,0.17062234489412464,-0.2031559978928314,4.353,3.709,3.955,4.756,4.843
44,4.202306666666667,3.878480668600038,73.0,-83.0,2.562261656888889,29.545577820195447,-0.01989675991011316,4.0,-5.0,-1.0,9.0,13.0,4.63024,3.356016382762914,83.0,0.0,2.3280159381333334,35.804717144846016,3.456467692815142,4.0,0.0,1.0,9.0,15.0,4.199816799887248,0.21149128324155084,4.904,3.493,0.16643473883146678,0.16749097779122923,-0.03717156134851412,4.197,3.692,3.841,4.551,4.687
45,4.444753333333333,3.3981737433099,64.0,-44.0,2.4637149184,11.785984344371656,0.15657168270248423,4.0,-4.0,0.0,9.0,13.0,4.730073333333333,2.988278064927611,64.0,0.0,2.2554731441777776,12.72467598482224,1.7563316720688584,4.0,0.0,1.0,9.0,13.0,4.445681545761437,0.22117840615963844,5.125,3.742,0.17750106883230432,-0.12887248204061708,-0.16592038656776034,4.46,3.923,4.068,4.794,4.928
46,4.363906666666667,3.429753687855434,60.0,-44.0,2.465973698844445,13.631074075706263,0.050621727198824816,4.0,-4.0,-1.0,9.0,12.0,4.66564,3.006439252933589,60.0,0.0,2.2533808448,14.200566729243253,1.9404000377039448,4.0,0.0,1.0,9.0,13.0,4.364242031932671,0.22723479027227172,5.211,3.839,0.1850612390801177,0.06552040228424172,0.33266513672655273,4.368,3.926,4.011,4.724,4.981
47,4.407626666666666,3.4426578172357662,101.0,-79.0,2.3869974343111107,64.36927590877814,0.7050151716669024,4.0,-3.0,0.0,9.0,12.0,4.663293333333334,3.0875144543130904,101.0,0.0,2.210773098133333,80.86751356091213,4.355516739354435,4.0,0.0,1.0,9.0,12.0,4.408867463976752,0.21766035604849696,5.059,3.855,0.17755821293522756,-0.4660495335224817,0.03822063886068779,4.407,3.932,4.055,4.766,4.911
48,4.535966666666667,3.863213588238478,136.0,-154.0,2.444586293333333,165.37498582370523,-0.7272191769864369,5.0,-3.0,0.0,9.0,12.0,4.829246666666666,3.4896663380562942,154.0,0.0,2.259971098222222,200.54999744926886,8.008903063029408,5.0,0.0,1.0,9.0,12.0,4.537020973013604,0.2308536085348301,5.091,3.504,0.18853588183661443,-0.44115621882627476,-0.07484164769075816,4.526,4.0,4.166,4.909,5.016
49,4.5526333333333335,3.07159664728221,42.0,-38.0,2.3355873408888885,4.783796761554064,0.014272328154258905,5.0,-3.0,0.0,9.0,12.0,4.74662,2.762383532510503,42.0,0.0,2.1695587330666664,3.8403023967735885,0.9140169819460974,5.0,0.0,1.0,9.0,12.0,4.5523685143052735,0.2370809591601472,5.1,3.845,0.19356119949304038,-0.34380993533943993,-0.43562191435941444,4.588,3.971,4.12,4.893,5.004
50,4.820373333333333,4.084310485002719,103.0,-104.0,2.4916648760888886,81.33023819402169,0.136538324582586,5.0,-3.0,0.0,10.0,13.0,5.13232,3.684679352401355,104.0,0.0,2.3350051306666666,91.58610510643449,6.073225149249835,5.0,0.0,1.0,10.0,14.0,4.8203417225387755,0.20935295436198303,5.521,4.282,0.16971025372878154,-0.16987285734597046,0.243460871441359,4.807,4.372,4.497,5.185,5.348
51,4.720506666666667,4.835357209950251,170.0,-99.0,2.737198494222222,100.80159717828644,1.3090594243444846,5.0,-5.0,0.0,10.0,15.0,5.216026666666667,4.29614891795653,170.0,0.0,2.515120463288889,134.76752466150316,7.541196173711486,5.0,0.0,1.0,10.0,18.0,4.719845470835767,0.28767965861290495,5.558,4.035,0.238212018439543,-0.5606144335154917,0.08292489374284678,4.712,4.148,4.248,5.201,5.372
52,4.419993333333333,3.896672960405662,111.0,-76.0,2.5018009156444445,63.309868901756914,0.2590446621592547,4.0,-4.0,0.0,9.0,12.0,4.772713333333333,3.4556601465425594,111.0,0.0,2.2927417209777774,77.38886247288899,5.212033526601312,4.0,0.0,1.0,9.0,13.0,4.418596781229656,0.20821314054774145,5.126,3.805,0.16424873580678712,-0.00872873493910653,0.12080300564322845,4.412,3.945,4.071,4.768,4.944
53,4.4605266666666665,3.625360139930448,75.0,-86.0,2.4835289512,32.35016067096791,-0.19834365347416416,4.0,-4.0,0.0,9.0,13.0,4.7837,3.1868054037742164,86.0,0.0,2.271453306666667,36.20470501337403,3.1345657199529033,5.0,0.0,1.0,9.0,14.0,4.460676337742701,0.2703519636487805,5.199,3.471,0.20637224005018198,0.5516630212511049,-0.5541614861627672,4.488,3.702,3.936,4.864,5.018
54,4.366393333333333,3.636204624584454,97.0,-79.0,2.439888957333333,51.243246986644,0.045697261427894105,4.0,-3.0,0.0,9.0,12.0,4.67282,3.232972253978883,97.0,0.0,2.252238981066667,59.92752011923518,4.237551985122301,4.0,0.0,1.0,9.0,13.0,4.366583049778188,0.24627610560428762,5.063,3.694,0.20040053733505128,-0.4592016735802136,-0.1184377344648131,4.377,3.815,3.946,4.753,4.884
55,4.570053333333333,4.23012669120375,125.0,-110.0,2.5756991111111116,104.88094206508164,0.2339679356593451,5.0,-4.0,0.0,10.0,13.0,4.955813333333333,3.7708419484445237,125.0,0.0,2.347932021688889,132.18954747405763,7.068416566091658,5.0,0.0,1.0,10.0,15.0,4.571298951013751,0.257703198323865,5.242,3.955,0.20801891216531487,-0.5121186993185876,0.2358995330863526,4.554,4.043,4.175,5.039,5.133
56,4.427033333333333,3.4468219762703822,72.0,-67.0,2.401312181333333,37.30228430115861,0.07762298378505686,4.0,-3.0,0.0,9.0,12.0,4.684606666666666,3.087661024620348,72.0,0.0,2.2256983435555555,40.38479061304078,3.346362754630853,4.0,0.0,1.0,9.0,12.0,4.4261687505452985,0.22192206236576184,5.033,3.747,0.17788601369262794,-0.25145380561014274,-0.23461647466130273,4.445,3.88,4.049,4.773,4.884
57,4.491766666666667,3.592359240460458,71.0,-61.0,2.4328472062222226,37.64186363617904,0.236207264302179,4.0,-3.0,0.0,9.0,12.0,4.780433333333334,3.198195116296414,71.0,0.0,2.2453151737777777,42.422755036079764,3.6092199609462936,5.0,0.0,1.0,9.0,13.0,4.489432070925697,0.21087515067575566,4.99,3.726,0.1686323724429701,-0.0344660785614459,-0.21406196031233632,4.486,3.966,4.12,4.831,4.926
58,4.381153333333334,3.0572827450217033,41.0,-32.0,2.3164035921777772,5.5017522940940395,-0.031250057482778655,4.0,-3.0,0.0,9.0,12.0,4.591286666666667,2.731584977297761,41.0,0.0,2.1519257356444443,4.41155016446306,0.9918682294958618,4.0,0.0,1.0,9.0,12.0,4.380840678921618,0.21024657085484402,5.065,3.594,0.16742492860356975,0.17274161585653935,0.008654015505296186,4.372,3.893,4.032,4.72,4.885
59,4.3475866666666665,4.257974210598048,214.0,-134.0,2.490875201955556,269.1002579173414,1.6027442983934872,4.0,-3.0,0.0,9.0,12.0,4.708933333333333,3.85457899742854,214.0,0.0,2.2941307857777775,355.00194437431765,11.595408927119715,4.0,0.0,1.0,9.0,13.0,4.347713465010302,0.19313592773410238,4.983,3.186,0.1547487854127831,0.22154787281555954,-0.1853979911866919,4.342,3.875,4.029,4.652,4.76
60,4.2992,3.46021182113258,59.0,-42.0,2.464633792,13.85313556956482,0.1553885947736066,4.0,-4.0,-1.0,9.0,12.0,4.616373333333334,3.0241139003662054,59.0,0.0,2.2527199125333333,15.205317930181618,2.0559751578861345,4.0,0.0,1.0,9.0,13.0,4.297635002449647,0.2346885631395607,4.856,3.606,0.19590151706580847,-0.6302045421481388,-0.14281749690965034,4.318,3.789,3.891,4.668,4.771
61,4.4214,4.652389314983817,123.0,-123.0,2.638507717333333,102.31583036460475,0.3514950318288602,4.0,-4.0,-1.0,9.0,13.0,4.8834,4.1648385417925295,123.0,0.0,2.411466037333333,126.3777863098303,7.73047108441552,4.0,0.0,1.0,10.0,16.0,4.42042721860927,0.24553752078635038,5.441,3.748,0.1840186416513116,1.127001982236849,0.4934910638470567,4.408,3.883,4.017,4.846,5.133
62,4.3866933333333336,3.8456131098812008,77.0,-86.0,2.5494687939555556,38.14590466530847,-0.35554332173857506,4.0,-4.0,-1.0,9.0,13.0,4.76348,3.3676481254171993,86.0,0.0,2.3267802229333334,43.153988645017115,3.7468575405239983,4.0,0.0,1.0,10.0,14.0,4.38426219287119,0.21460798605190745,4.991,3.725,0.1739044379489026,-0.35698295031537386,-0.03460034304279887,4.39,3.894,4.03,4.737,4.861
